timestamp,avg_hr,rmssd,acc_mag
1777226040000,71.23333333333333,5.573917931339109,NaN
1777225620000,65.93333333333334,4.797167748939048,NaN
1777226100000,71.05172413793103,5.451721050569252,9.70134949212657
1777226160000,72.45,4.409041577690966,NaN
1777226280000,72.75,4.662857014659316,NaN
1777226340000,71.65,5.511081514904098,NaN
1777226220000,71.85,4.263152939719696,9.720601221498303
1777226400000,72.16981132075472,7.878060723663853,10.307827222424454
1777226460000,92.73333333333333,7.207741925180178,9.681627819552254
1777226520000,85.71111111111111,6.741892650316871,9.717831659791447
1777226580000,78.46428571428571,18.484644268679276,10.045305842421122
1777226640000,68.25,20.873864043108636,10.059151582365564
1777226700000,68.06666666666666,5.347451600795334,10.077953413491581
1777226760000,65.55,7.7854765190461865,10.070480904772426
1777226820000,64.08333333333333,27.623392718109944,10.099830520265472
1777226940000,66.7,6.256234262054252,10.049265477133922
1777227000000,67.3,6.6364152241162255,10.065879213877714
1777227060000,64.55,25.611500717793234,10.054458036968484
1777227180000,66.3125,4.8822064286861355,10.011239411320721
1777226880000,66.03333333333333,6.146668889875156,NaN
1777227120000,66.21666666666667,7.484461840936281,NaN
1777227180000,65.74418604651163,8.812168106091061,10.072505549365172
1777227240000,66.2,7.598942106535625,10.078340092099937
1777227300000,66.08771929824562,27.90854634551771,10.081286873346105
1777227480000,65.58333333333333,31.269361868375007,10.075385047490204
1777227600000,68.0,6.432775026139132,10.095357113317045
1777227720000,63.56666666666667,6.112377313139747,10.041734201882162
1777227780000,63.13333333333333,6.209198472680634,10.072495814935674
1777227840000,63.016666666666666,6.1694442219635945,10.083063000490363
1777227360000,69.1,6.409563591776106,NaN
1777227660000,66.05,6.904012136563092,NaN
1777227420000,69.0,7.237389471920942,10.07424781697716
1777227540000,67.8,5.765321706432193,NaN
1777227900000,63.5,5.79219961833007,10.059122402718677
1777228020000,63.416666666666664,5.6163548020076215,10.071769523186155
1777228140000,63.083333333333336,6.22748444813007,10.087554635730806
1777228200000,63.53333333333333,6.42831277911716,10.050153137342576
1777228440000,63.36666666666667,5.129340875036357,10.061766793211646
1777227960000,63.4,4.362455845502621,NaN
1777228080000,64.35,4.225714933955359,NaN
1777228260000,62.416666666666664,7.424655889670731,NaN
1777228320000,62.38333333333333,6.074551267182104,NaN
1777228380000,63.36666666666667,6.78680185065548,NaN
1777228500000,62.32142857142857,5.884670700344227,10.079410733602309
1777228620000,62.05,7.004143236732454,10.094835496851669
1777228740000,63.65,6.3598326287660365,10.083838823524122
1777228800000,62.06666666666667,6.349899970132993,10.084941049310407
1777228860000,63.36666666666667,6.098057714360869,10.066679729914608
1777228560000,63.3,7.343876757208569,NaN
1777228680000,63.13333333333333,5.878335393380442,NaN
1777228920000,62.083333333333336,6.4558998435705535,NaN
1777228980000,62.61666666666667,5.59257469061244,NaN
1777229040000,62.18333333333333,6.758019819355563,NaN
1777229100000,63.24561403508772,7.193338406635853,10.08094476779726
1777229340000,62.65,5.958335708854736,10.084218560918334
1777229400000,62.416666666666664,5.749847630710194,10.070702407652554
1777229580000,62.766666666666666,5.220830895045637,10.07115586594749
1777229640000,63.2,5.1972130418189755,10.061004544809226
1777229220000,62.95,7.338546204684037,NaN
1777229280000,62.4,5.685296146952622,NaN
1777229460000,62.4,6.393668275282084,NaN
1777229520000,62.233333333333334,7.479961835172095,NaN
1777229160000,62.333333333333336,5.341191806741528,NaN
1777229700000,61.964285714285715,7.971333813478295,10.088014219453566
1777229820000,62.31666666666667,7.544353135777835,10.046811418660814
1777229880000,62.15,6.008197783159203,10.079858425199236
1777229940000,62.38333333333333,6.348285742730042,10.070789174571402
1777230000000,62.31666666666667,5.2949245746453535,10.074403793788656
1777229760000,61.21666666666667,7.940152234179689,NaN
1777230060000,62.36666666666667,7.764918721431824,NaN
1777230120000,62.516666666666666,7.511142890473297,NaN
1777230180000,61.93333333333333,7.393012830265261,NaN
1777230240000,62.833333333333336,7.421894607263791,NaN
1777230300000,61.96491228070175,6.898183304399605,10.068770424227983
1777230360000,61.45,7.758513074149186,10.092153516838952
1777230480000,61.6,8.445018296814203,10.111967437619878
1777230600000,63.40909090909091,11.075834626240995,9.648517564484628
1777230780000,61.7,6.493900711855228,9.634223131102368
1777230840000,61.833333333333336,7.0220086060193445,9.637889354073918
1777230420000,62.166666666666664,6.452724019476067,NaN
1777230660000,60.85,11.979721149360259,NaN
1777230720000,59.11666666666667,8.705391885659456,NaN
1777230540000,61.63636363636363,8.709155520462238,NaN
1777230900000,61.839285714285715,5.157409654794081,9.657421886165631
1777230960000,61.733333333333334,7.996736332104768,9.661037030318896
1777231020000,61.65,7.1676873002658255,9.641705287544433
1777231140000,60.71666666666667,6.265796647412742,9.609739303175015
1777231200000,61.083333333333336,7.075704956565081,9.637702116348628
1777231320000,61.483333333333334,5.006207189504143,9.647409374005438
1777231080000,61.86666666666667,6.771879545625452,NaN
1777231260000,60.18333333333333,8.411781001272098,NaN
1777231440000,60.11666666666667,6.524203573254899,NaN
1777231380000,61.6,9.222406882237252,9.6732510317218
1777231500000,60.35,5.232573857860966,9.674339941561163
1777231560000,59.21666666666667,7.127479258388873,NaN
1777231620000,70.56862745098039,15.277477711608102,9.818194408336891
1777231740000,60.016666666666666,10.154527968706185,9.57103138208385
1777231800000,61.43333333333333,6.646559460210752,9.529070206274868
1777231860000,63.63333333333333,8.63386255132033,9.532886802335
1777231920000,73.6,6.839629528030389,NaN
1777232040000,71.13333333333334,5.254547760362858,9.55266354927711
1777231680000,63.0,9.07734291731615,NaN
1777231980000,74.46666666666667,4.850936676473548,9.565155914869543
1777232100000,70.63333333333334,7.409169195862368,9.569836068839164
1777232160000,65.03333333333333,9.006159344857634,NaN
1777232220000,63.32203389830509,15.523374622117727,10.033284505946002
1777232340000,66.21666666666667,6.439352044045935,NaN
1777232280000,60.21666666666667,7.157861959287522,10.008976370097745
1777232400000,68.42857142857143,13.650599798629491,10.178986639164815
1777232460000,62.81666666666667,9.780613171431373,9.643320475250652
1777232580000,60.30508474576271,10.463916951507596,9.704187602218074
1777232700000,62.15,9.348326402126842,9.689756008178325
1777232520000,63.983333333333334,8.1287896422436,NaN
1777232640000,64.53333333333333,6.662831388319431,NaN
1777232760000,65.51666666666667,6.304349448797597,NaN
1777232820000,63.93181818181818,9.708944647298273,10.147640860751906
1777232940000,63.05769230769231,7.772879665326447,10.062402542080877
1777233000000,63.03333333333333,8.13868833896631,10.088455084981888
1777233180000,62.88333333333333,8.191440199928012,10.058086683214198
1777233120000,62.46666666666667,8.213140776744458,10.09202688526106
1777233240000,64.43333333333334,6.717075693433007,10.058536281699165
1777232880000,62.63157894736842,9.542646402997198,NaN
1777233060000,63.483333333333334,8.46542374115633,NaN
1777233300000,61.94736842105263,8.33463568941535,10.073795227870022
1777233480000,63.333333333333336,9.029809845733972,10.089361385406477
1777233600000,63.43333333333333,7.649189933851664,10.083683174368316
1777233660000,64.5,5.260791236958845,10.067785660206535
1777233900000,59.2,8.474576271186436,10.065274632019175
1777233420000,61.15,7.255309113994471,NaN
1777233540000,61.56666666666667,7.573246716074753,NaN
1777233780000,64.05,6.592742272271303,NaN
1777233720000,64.28333333333333,6.550249742037264,NaN
1777233360000,63.36666666666667,7.551220046654625,NaN
1777233840000,64.48333333333333,6.461872729454424,NaN
1777233900000,62.9622641509434,8.303934738274442,10.003169511137692
1777234020000,64.18333333333334,6.359832628766036,10.085484315899294
1777234080000,62.8,6.95878296936056,NaN
1777233960000,63.55,5.815210357264806,10.068549392809906
1777234140000,70.8409090909091,28.235273359419054,10.101392109833403
1777234260000,61.266666666666666,9.727006042884348,9.75289080665831
1777234440000,62.96666666666667,7.371291571872455,9.78219701028142
1777234200000,63.78333333333333,10.114532309641428,NaN
1777234320000,63.45,5.153269801293982,NaN
1777234380000,63.25,7.529798119969326,NaN
1777234560000,63.95,5.05871695872944,9.834391220137478
1777234620000,64.41666666666667,5.656323890713094,9.758827485718436
1777234680000,64.73333333333333,5.292760738464264,9.777964643616238
1777234860000,64.38333333333334,8.379458523010152,9.774753484908038
1777234980000,64.96666666666667,6.677598007616351,9.762589169065315
1777234740000,64.51666666666667,4.948481208384102,NaN
1777234800000,64.45,5.656323890713093,NaN
1777234920000,64.25,6.6113767477888254,NaN
1777235040000,64.7,4.578385775012017,NaN
1777234500000,62.089285714285715,7.89890960055344,9.739347385500384
1777235100000,64.50877192982456,6.689987699384411,9.769736099664527
1777235160000,65.2,4.928892653038185,9.805672695063922
1777235340000,65.33333333333333,6.631209401680866,9.793505729426101
1777235460000,64.58333333333333,6.230432008126382,9.797312277311969
1777235400000,65.08333333333333,6.32662530903509,9.785333040774624
1777235580000,64.83333333333333,4.996091970821066,9.74890680091962
1777235640000,64.11666666666666,6.05757412026106,9.773216820070385
1777235220000,65.15,5.274450942996057,NaN
1777235280000,65.1,6.091038348377353,NaN
1777235520000,63.93333333333333,7.79809882615088,NaN
1777235700000,65.16071428571429,6.3141567992565255,9.807572843501287
1777235760000,64.95,6.1650160178987194,9.791766711844845
1777235880000,63.81666666666667,6.6312382728126495,9.761973193197582
1777236000000,64.38333333333334,5.314201079484211,9.80432837652358
1777236060000,65.08333333333333,6.89092262121273,9.787914971425858
1777236120000,64.48333333333333,4.578385775012017,9.797893173143104
1777236180000,64.95,4.1482947654876,9.776271929910505
1777236240000,64.68333333333334,4.5765324873565145,9.846126265365552
1777236300000,66.0,0.0,9.773389491413862
1777235820000,64.85,5.615974198616566,NaN
1777235940000,64.78333333333333,7.002842719408105,NaN
1777236300000,65.65384615384616,6.722482045607076,9.799615844670901
1777236360000,64.11666666666666,6.319683592055442,9.752119295675316
1777236480000,63.3,7.039123483564131,9.798103850196535
1777236600000,63.81666666666667,10.164893150541486,9.730064007703739
1777236660000,63.68333333333333,9.442047122258348,9.734567186697218
1777236840000,63.46666666666667,7.218226385878645,9.772454640436079
1777236420000,64.51666666666667,5.2311565636049595,NaN
1777236540000,69.96428571428571,13.805039612210425,NaN
1777236720000,64.23333333333333,8.440667389258147,NaN
1777236780000,63.4,8.674458819492747,NaN
1777236960000,64.71666666666667,7.305150671332984,9.73279267245011
1777237080000,63.4,7.71002974545958,9.768329126443644
1777237140000,63.15,6.141612741909618,9.73516969819912
1777237200000,62.81666666666667,8.718145038293473,9.761539101736094
1777237260000,61.983333333333334,7.0830349291511,9.777767528070324
1777237320000,62.65,8.443175568994693,9.75642038384085
1777237500000,63.0,0.0,9.742362919431109
1777236900000,63.767857142857146,7.977731617067745,NaN
1777237020000,63.916666666666664,6.631238272812651,NaN
1777237380000,61.333333333333336,8.344862737707752,NaN
1777237440000,62.71666666666667,6.56403561333425,NaN
1777237500000,62.833333333333336,6.5287146215377145,9.71785974871541
1777237560000,62.61666666666667,7.945587628380057,9.750242382067222
1777237860000,67.21666666666667,6.918172236227088,9.775704455950384
1777237620000,63.516666666666666,6.472524567598511,NaN
1777237680000,62.13333333333333,8.379757805478663,NaN
1777237740000,65.3,6.951407760420112,NaN
1777237800000,64.66666666666667,6.477319616656086,9.755689057531603
1777238040000,66.86666666666666,5.782149934528477,9.756077165615812
1777237980000,64.41666666666667,7.291506459096342,NaN
1777237920000,71.375,11.582109227187301,9.953478317375975
1777238460000,69.6,5.815465586601332,10.084369865779024
1777238580000,69.5,7.24001193281619,10.05712898922249
1777238160000,66.25,6.191884886145884,9.694006451123949
1777238220000,67.51666666666667,7.411638477090967,NaN
1777238280000,67.33333333333333,5.765369734175486,9.694574467301436
1777238340000,72.58333333333333,23.285615908285617,NaN
1777238520000,68.51666666666667,4.98118031630635,NaN
1777238400000,70.25,5.553969178704659,10.053492627054842
1777238640000,69.86666666666666,5.261422473985932,NaN
1777238100000,66.98245614035088,7.783920915896132,9.689084984655944
1777238700000,69.58181818181818,9.667912787723951,10.077662373410664
1777238760000,65.7,8.766080585216152,9.69450272179286
1777239000000,66.62068965517241,8.661929100938949,9.711931978326243
1777239060000,67.76666666666667,4.832036799159358,9.700101829523694
1777239240000,69.95,7.882902248380692,9.657287495275368
1777238820000,67.43333333333334,7.428963314185456,NaN
1777238880000,62.766666666666666,31.190646452329272,NaN
1777238940000,65.18333333333334,4.949836318304458,NaN
1777239180000,71.42857142857143,5.961057397522537,NaN
1777239120000,70.86666666666666,5.1501588776003455,NaN
1777239360000,72.25,4.753094145713289,9.6433179414238
1777239480000,68.55,7.484962358119806,9.737537989246292
1777239540000,65.96610169491525,7.888149314090767,9.646648320152181
1777239660000,64.41666666666667,14.058299505294762,9.625365610633768
1777239900000,65.0,0.0,9.583786751898195
1777239300000,68.96428571428571,5.293865062318803,NaN
1777239420000,68.22413793103448,6.823446959168049,NaN
1777239600000,66.21666666666667,7.254827184198859,NaN
1777239720000,65.66101694915254,9.250685730077864,NaN
1777239780000,65.83333333333333,6.478737334858523,NaN
1777239840000,63.9,8.377527687496222,NaN
1777239900000,67.41509433962264,6.693222991748013,9.564145015266492
1777239960000,66.83333333333333,8.733338382740957,9.643977977148964
1777240020000,66.91666666666667,5.523497859521292,9.656735665282051
1777240140000,67.93333333333334,5.936011045941523,9.704716712681556
1777240260000,67.05,7.72782006612114,9.655387663095217
1777240200000,69.6,6.040987261550757,9.67948333017482
1777240380000,65.84210526315789,7.064359545521297,9.762854472631684
1777240440000,66.61666666666666,6.853908964717231,9.739593516941914
1777240080000,68.21666666666667,5.798191814519362,NaN
1777240320000,67.25,7.281339776720131,NaN
1777240560000,66.46666666666667,5.693543109448153,9.71769969918233
1777240680000,67.73333333333333,5.292495923734696,9.697906404093164
1777240740000,68.41666666666667,8.264358091010317,9.46095322498177
1777240800000,71.0909090909091,12.887107944828893,10.598258383665742
1777240500000,67.21428571428571,6.424429855272681,9.735659675756123
1777240860000,73.38333333333334,5.937395713840722,9.588217798304795
1777240920000,73.86666666666666,7.103854904805414,9.588105841685094
1777240620000,66.95,7.87332494569819,NaN
1777240980000,70.86666666666666,28.23383290983064,NaN
1777241040000,70.71666666666667,8.814864143472006,9.685309574691827
1777241100000,70.0,0.0,9.630656663303535
1777241160000,70.48,3.4850116852492414,9.68581062686515
1777241220000,67.5925925925926,10.765983699175553,9.729850748790938
1777241340000,67.83333333333333,8.329089535123018,9.764207459378135
1777241460000,69.31666666666666,7.6804157288545305,9.93649995008058
1777241520000,70.41666666666667,6.781573332093129,9.97692843035193
1777241400000,70.26666666666667,10.811611400776442,NaN
1777241580000,73.125,9.082137621740777,NaN
1777241640000,67.14545454545454,9.508618959036328,9.767546056248591
1777241700000,65.44642857142857,9.287093909324255,9.752820777153882
1777241880000,63.983333333333334,9.105671946887492,9.74963135686733
1777241760000,63.2,8.282682325247206,9.741764244011916
1777242060000,63.2,9.60715841220023,9.962613270843685
1777242120000,63.2,9.331067581379646,9.992277845595199
1777241820000,64.10714285714286,8.110444820344853,NaN
1777241940000,65.25,6.325402571479002,NaN
1777242000000,65.0,6.874630812603437,NaN
1777242180000,64.88333333333334,6.76323687788852,NaN
1777242240000,64.01666666666667,6.619449180585445,NaN
1777242300000,64.08474576271186,6.6212271335347745,9.930081526483653
1777242360000,64.28333333333333,7.387004644814613,9.951130685010032
1777242480000,64.0,7.021842862245499,9.954710391657969
1777242420000,64.38333333333334,6.265472852706943,NaN
1777242540000,64.23333333333333,5.981613796189556,NaN
1777242600000,66.05263157894737,11.812847852534812,9.793208196580602
1777242660000,67.40625,7.762602914742238,9.934357996479678
1777242780000,59.46666666666667,6.996217717040727,9.892131381654682
1777242840000,63.0,8.788866769200103,9.931768143517509
1777242720000,61.5,25.788632660427954,NaN
1777242900000,66.44827586206897,9.401877157358344,9.902133737912033
1777242960000,64.5,9.513037789349616,9.932956176627213
1777243020000,63.233333333333334,8.297655922933034,9.883489122712158
1777243080000,62.28333333333333,10.143253948050788,9.935508554174342
1777243140000,64.03508771929825,9.152097411789027,9.933663027226158
1777243260000,68.34482758620689,14.21807710109764,9.89005436124338
1777243200000,68.15,10.04012345441619,NaN
1777243320000,64.8,14.936730023243964,NaN
1777243380000,66.08333333333333,15.609826796706214,NaN
1777243440000,71.96153846153847,5.163181835889228,10.04265472609475
1777243560000,73.41666666666667,8.216016717068054,9.83333714713703
1777243620000,73.23333333333333,7.710524247510283,9.844829722795255
1777243800000,69.18333333333334,9.099423497767203,9.758806604060213
1777243860000,71.07142857142857,9.930910678409308,9.883735491516846
1777243920000,76.03333333333333,27.19025518298786,9.79708488762435
1777243500000,72.46666666666667,7.390667677159437,NaN
1777243680000,76.22413793103448,9.557891442905726,NaN
1777243740000,72.98214285714286,9.683074297945161,NaN
1777243980000,70.70270270270271,8.293240146874673,NaN
1777244040000,76.72727272727273,10.716967843410893,9.689576543415813
1777244100000,70.33333333333333,7.7513750155161825,9.666230904414654
1777244160000,75.52777777777777,11.157404369012482,10.01069363303399
1777244220000,77.76744186046511,6.288621703589745,9.87303137287128
1777244280000,72.375,11.84081737053485,9.902225505082944
1777244340000,72.11111111111111,3.915492811472836,9.533009347938265
1777244400000,72.3,3.805175038051781,10.080305628443627
1777244460000,72.33333333333333,6.883820652460413,9.8665642741621
1777244520000,72.5,11.415525114155344,9.459021508350567
1777244580000,73.85714285714286,8.956901989976346,10.715087915545128
1777244640000,81.85,9.036749211667784,9.750273078420765
1777244700000,87.17647058823529,7.054790932857453,12.802483937529589
1777244760000,96.11764705882354,7.900299315113299,10.735133448849693
1777246140000,69.51351351351352,22.05263067531739,11.012929433259295
1777246200000,74.0,0.0,10.863392805855971
1777246260000,76.2127659574468,7.399091103787203,10.441280145578688
1777246320000,95.66666666666667,21.370039406407923,10.69259413017297
1777246380000,105.13333333333334,2.5115704694171597,10.566922213275802
1777246980000,129.0,0.0,10.835812782063414
1777247040000,122.5909090909091,2.138196538330657,10.823227429190544
1777247100000,119.46341463414635,1.7310198895755669,11.305599878527891
1777247160000,111.66101694915254,1.7756422603057063,11.038145780720196
1777247220000,117.95652173913044,2.623203281830909,11.277401669050791
1777247280000,120.5625,2.813739570283933,10.006041429420064
1777247340000,115.0,2.539066912747148,9.86890460587654
1777247400000,105.68181818181819,8.690289801592229,9.768772548809258
1777247460000,99.3076923076923,4.301633994189406,9.074479155214675
1777247520000,97.0,6.974426563911661,9.873096646431565
1777247640000,95.9298245614035,3.3564272182585646,NaN
1777248180000,94.71428571428571,4.931920893422645,9.674799300778595
1777248240000,93.0,8.055087505222815,10.160398920974588
1777248300000,85.625,8.256147854672177,NaN
1777248480000,91.30952380952381,8.732754377594791,10.139176771511632
1777248420000,90.5,10.042181719829777,NaN
1777248360000,89.0,0.0,9.616926373437257
1777248540000,91.86666666666666,8.124554424734743,9.808830411520406
1777248600000,89.84615384615384,9.417684275988023,NaN
1777248660000,90.78571428571429,7.674314312840526,10.186912109126816
1777248720000,87.05660377358491,9.381227829130244,10.03675236199855
1777248780000,89.125,16.686674759768714,9.958411336401088
1777248840000,87.58333333333333,6.057950736281497,10.093937665413618
1777248900000,91.2,11.039388645780216,9.74905073241447
1777248960000,103.88235294117646,4.182600785608414,9.783082058633996
1777249020000,108.36363636363636,5.220148053928688,9.845036461456644
1777249080000,105.0,0.0,NaN
1777249140000,94.45454545454545,9.375452731458052,9.721926252753184
1777249200000,100.26470588235294,3.946653946761296,9.889802378227829
1777249320000,92.51219512195122,7.663709121271031,9.979470757544949
1777249260000,98.04255319148936,6.004208389453261,NaN
1777249380000,90.9074074074074,7.865778110827707,10.155286368302171
1777249440000,93.54545454545455,6.010708217191844,NaN
1777249500000,95.84615384615384,10.955302379643042,10.08282848989535
1777249560000,85.05084745762711,6.40969747926548,9.87540003967886
1777249620000,88.86666666666666,5.664504376488306,9.85488325377858
1777249680000,89.16666666666667,5.864105615016857,NaN
1777249740000,91.74285714285715,8.742488336449282,10.618548626900878
1777249800000,90.65853658536585,6.617396779709341,NaN
1777249860000,89.56818181818181,7.649705259396075,10.206434967599124
1777249920000,88.65384615384616,6.721159439916598,10.066672364597254
1777249980000,89.49019607843137,7.304301219505963,NaN
1777250040000,92.55555555555556,7.355224946382629,9.79233838039125
1777250100000,85.58974358974359,20.36086652014205,9.985471158070313
1777250160000,89.48076923076923,6.99856228397764,10.540712197810686
1777250220000,91.03030303030303,6.021865173889218,9.904390852485342
1777250280000,89.35593220338983,3.21404443252164,9.88569376874493
1777250340000,86.59322033898304,8.421206127888636,NaN
1777250400000,88.9047619047619,9.80955911375426,9.937686130608888
1777250460000,85.61111111111111,6.894589271942619,9.937633532031102
1777250520000,88.54545454545455,4.9963281222797,9.999876040887978
1777250580000,87.58974358974359,8.781612289153166,10.004143508813248
1777250640000,86.37735849056604,10.64360951823791,NaN
1777250940000,89.6829268292683,5.657205512584124,9.717578229438223
1777250700000,89.3859649122807,7.503308920197062,NaN
1777250760000,89.25714285714285,6.0896587851673605,NaN
1777250820000,90.39622641509433,4.938225192227433,NaN
1777250880000,93.18181818181819,7.209353728493273,NaN
1777251000000,88.42105263157895,6.7686265869759,9.982657059797743
1777251060000,84.64406779661017,5.856824799938096,NaN
1777251240000,86.85185185185185,5.434836817242033,9.653937245585324
1777251120000,86.1,4.336332548161814,NaN
1777251180000,89.45614035087719,6.312908937298582,NaN
1777251300000,86.95238095238095,4.950073215864906,NaN
1777251420000,83.71875,6.8748180516027375,9.449899249501273
1777251360000,87.3529411764706,9.183638308598919,NaN
